symbol,funding_centrality,borrowing_centrality,date
cWBTC2,0.03939903061228759,0.5876956422400602,2023-02-08
cYFI,0.0021432568292449545,0.0001391502488341004,2023-02-08
cZRX,0.00043484062242436734,0.0003347644858708394,2023-02-08
cAAVE,0.007746139541603529,0.0039675384426444875,2023-02-09
cBAT,0.0016771301670932153,0.11991026769327873,2023-02-09
cCOMP,0.0018628303203953157,0.04861344254937695,2023-02-09
cDAI,0.439144524237894,0.10284500396239321,2023-02-09
cETH,0.12148425911335042,0.7543851519198123,2023-02-09
cFEI,2.753829784661585e-06,0.0,2023-02-09
cLINK,0.0029965140152231943,0.005858968020899578,2023-02-09
cREP,1.6518727463921407e-06,0.0,2023-02-09
cSAI,1.3647451678880789e-05,0.0,2023-02-09
cSUSHI,0.005699375132551778,0.008583828028317617,2023-02-09
cTUSD,0.004804928952705184,0.0,2023-02-09
cUNI,0.015173127610995948,0.005051751943394755,2023-02-09
cUSDC,0.49960395571272886,0.23445416239523484,2023-02-09
cUSDP,1.3702897195041944e-05,0.0,2023-02-09
cUSDT,0.7354253106405123,0.0,2023-02-09
cWBTC,8.272937523843126e-05,0.002029589410539888,2023-02-09
cWBTC2,0.03967422048602016,0.5903066539441417,2023-02-09
cYFI,0.0019727094389814254,0.00014573344871510744,2023-02-09
cZRX,0.0004003071104142158,0.0003115006377058217,2023-02-09
cAAVE,0.008700571817819637,0.0038945936483488525,2023-02-10
cBAT,0.001588148871924967,0.10818497725933669,2023-02-10
cCOMP,0.001903090373058325,0.047649419054665965,2023-02-10
cDAI,0.48257644751822076,0.10026887867073889,2023-02-10
cETH,0.12790905942432826,0.7570254316822183,2023-02-10
cFEI,2.9966062471835814e-06,0.0,2023-02-10
cLINK,0.0032992258379221056,0.005800874965802129,2023-02-10
cREP,1.7999018131942965e-06,0.0,2023-02-10
cSAI,1.5191113314610271e-05,0.0,2023-02-10
cSUSHI,0.0064557540216620855,0.008928828405412093,2023-02-10
cTUSD,0.005445104184827695,0.0,2023-02-10
cUNI,0.017575727460647523,0.005284061231296096,2023-02-10
cUSDC,0.5604530408309223,0.23134806245359932,2023-02-10
cUSDP,1.5181469757803058e-05,0.0,2023-02-10
cUSDT,0.6588617098569097,0.0,2023-02-10
cWBTC,9.203844423535517e-05,0.0020096800213437365,2023-02-10
cWBTC2,0.04554980092081361,0.5909328631267964,2023-02-10
cYFI,0.0022237892092270284,0.0001472045039948413,2023-02-10
cZRX,0.00042620714271202206,0.0003046613655069914,2023-02-10
cAAVE,0.008717746059760518,0.003927252534857079,2023-02-11
cBAT,0.0015818371078199817,0.1074499971528073,2023-02-11
cCOMP,0.0016658784506187053,0.0477996248527244,2023-02-11
cDAI,0.48645523628998133,0.10083184284397226,2023-02-11
cETH,0.12971877245209934,0.756564403055304,2023-02-11
cFEI,3.009664884794413e-06,0.0,2023-02-11
cLINK,0.0032789370881156953,0.005814952259888051,2023-02-11
cREP,1.8043693153785426e-06,0.0,2023-02-11
cSAI,1.513911270054911e-05,0.0,2023-02-11
cSUSHI,0.0064478847461736585,0.008988480502215403,2023-02-11
cTUSD,0.00541409677911509,0.0,2023-02-11
cUNI,0.017699906688343564,0.0052851085970303325,2023-02-11
cUSDC,0.5595539156306263,0.23298240769808123,2023-02-11
cUSDP,1.5152298205249426e-05,0.0,2023-02-11
cUSDT,0.6564049502401959,0.0,2023-02-11
cWBTC,9.177314232059836e-05,0.0020083424705450654,2023-02-11
cWBTC2,0.04566217243065863,0.5909061032577537,2023-02-11
cYFI,0.0022062256902556938,0.0001458464351422376,2023-02-11
cZRX,0.00043290072673136926,0.0003089700024149014,2023-02-11
cAAVE,0.008866227953909784,0.0039839013518977,2023-02-12
cBAT,0.0016937163145161074,0.11325725269633823,2023-02-12
cCOMP,0.001661995481180767,0.0471325076294305,2023-02-12
cDAI,0.48674800461272805,0.09992426807094859,2023-02-12
cETH,0.13406837606333777,0.7506618843154981,2023-02-12
cFEI,3.0414564419712206e-06,0.0,2023-02-12
cLINK,0.003271845769204341,0.005786906124788066,2023-02-12
cREP,1.811298651913915e-06,0.0,2023-02-12
cSAI,1.5120493697119642e-05,0.0,2023-02-12
cSUSHI,0.006568076837251841,0.0088758856324484,2023-02-12
cTUSD,0.0053895329655099305,0.0,2023-02-12
cUNI,0.017981057062105968,0.005367322019033492,2023-02-12
cUSDC,0.562129646527566,0.23668614317561737,2023-02-12
cUSDP,1.4917155846253313e-05,0.0,2023-02-12
cUSDT,0.6530706299907134,0.0,2023-02-12
cWBTC,9.132468483242968e-05,0.0019857271777168942,2023-02-12
cWBTC2,0.045995774116722676,0.5960636410857717,2023-02-12
cYFI,0.0021926255665911665,0.00014572002630971892,2023-02-12
cZRX,0.00042970622848969745,0.0002988916332252121,2023-02-12
cAAVE,0.007376569272398552,0.0035623178885481437,2023-02-13
cBAT,0.0013640022263490472,0.1140947626170939,2023-02-13
cCOMP,0.0012602520394919279,0.04718593290507909,2023-02-13
cDAI,0.39088407041467715,0.0993564899575403,2023-02-13
cETH,0.10380826601398328,0.7536437024214504,2023-02-13
cFEI,2.4268602881027865e-06,0.0,2023-02-13
cLINK,0.002471930322559974,0.005752396082542089,2023-02-13
cREP,1.4487017661206567e-06,0.0,2023-02-13
cSAI,1.2119158289086923e-05,0.0,2023-02-13
cSUSHI,0.0049829647178810475,0.008822740428566022,2023-02-13
cTUSD,0.004329421070205303,0.0,2023-02-13
cUNI,0.013711459743644351,0.00544641966667183,2023-02-13
cUSDC,0.44641202912830996,0.23350320762935983,2023-02-13
cUSDP,1.2249525359910939e-05,0.0,2023-02-13
cUSDT,0.7971688535582863,0.0,2023-02-13
cWBTC,6.992882452615255e-05,0.0019779775924236086,2023-02-13
cWBTC2,0.03705164765897121,0.5934848561296756,2023-02-13
cYFI,0.001763908919301232,0.00014921947655854994,2023-02-13
cZRX,0.0003383813698306987,0.0002984752537095828,2023-02-13
cAAVE,0.006919567755968387,0.0035851438213841615,2023-02-14
cBAT,0.0012867579683920227,0.11000786782980537,2023-02-14
cCOMP,0.001254638452866917,0.05297660736235343,2023-02-14
cDAI,0.37553151519054073,0.10147465300190982,2023-02-14
cETH,0.10149140608290337,0.7553624866242575,2023-02-14
cFEI,2.341309591610514e-06,0.0,2023-02-14
cLINK,0.00248110370025749,0.006788232355040319,2023-02-14
cREP,1.3982130938401984e-06,0.0,2023-02-14
cSAI,1.172923425276665e-05,0.0,2023-02-14
cSUSHI,0.0049371963994655115,0.0124685195962448,2023-02-14
cTUSD,0.004196282996914051,0.0,2023-02-14
cUNI,0.013482586928344061,0.005456130803113775,2023-02-14
cUSDC,0.43493863130673505,0.23279097900765972,2023-02-14
cUSDP,1.1705970777148e-05,0.0,2023-02-14
cUSDT,0.8111379369046156,0.0,2023-02-14
cWBTC,6.739765786486327e-05,0.001986430216080227,2023-02-14
cWBTC2,0.035709284263903476,0.5914239548926825,2023-02-14
cYFI,0.001709697878508775,0.00014545306366520555,2023-02-14
cZRX,0.00031308213461090533,0.0002976542345770847,2023-02-14
cAAVE,0.0075419683216318,0.0034546722138612913,2023-02-15
cBAT,0.0013389772239681967,0.10754504360536497,2023-02-15
cCOMP,0.0013204236737211425,0.05337526284660459,2023-02-15
cDAI,0.3788300494192319,0.1021536168327016,2023-02-15
cETH,0.10982224586803682,0.7510565159146995,2023-02-15
cFEI,2.405483939311123e-06,0.0,2023-02-15
cLINK,0.0024857038388289778,0.006745619333758308,2023-02-15
cREP,1.4071568333094972e-06,0.0,2023-02-15
cSAI,1.1717034913461789e-05,0.0,2023-02-15
cSUSHI,0.00500026350059337,0.012696981978378662,2023-02-15
cTUSD,0.00418472790657584,0.0,2023-02-15
cUNI,0.014003178642141737,0.0054657392489310995,2023-02-15
cUSDC,0.4465222631031879,0.2400648873734156,2023-02-15
cUSDP,1.1302384297161824e-05,0.0,2023-02-15
cUSDT,0.8020564030089142,0.0,2023-02-15
cWBTC,6.666048703250232e-05,0.001951038566343789,2023-02-15
cWBTC2,0.0379746366345846,0.594289744264609,2023-02-15
cYFI,0.0016957031893911952,0.00013654204414121184,2023-02-15
cZRX,0.00033132860277524956,0.0003034829919112667,2023-02-15
cAAVE,0.009336734996850326,0.0030526968118865703,2023-02-16
cBAT,0.0017784501149612627,0.11074695200400662,2023-02-16
cCOMP,0.0016900810731516828,0.06034231164464601,2023-02-16
cDAI,0.46586747553590413,0.10286442435267784,2023-02-16
cETH,0.12919117926623663,0.7488150758055769,2023-02-16
cFEI,2.9479444478294754e-06,0.0,2023-02-16
cLINK,0.00333234571194825,0.006867924053190249,2023-02-16
cREP,1.734005172724502e-06,0.0,2023-02-16
cSAI,1.4540201416044011e-05,0.0,2023-02-16
cSUSHI,0.0062613137785809255,0.016270156237958765,2023-02-16
cTUSD,0.005248721803420962,0.0,2023-02-16
cUNI,0.017825226587787228,0.005664584253924271,2023-02-16
cUSDC,0.5507392547312634,0.23185884620882477,2023-02-16
cUSDP,1.5430561247924298e-05,0.0,2023-02-16
cUSDT,0.6783858741052654,0.0,2023-02-16
cWBTC,9.256759433445116e-05,0.0020099220939785224,2023-02-16
cWBTC2,0.04756518465511091,0.5988929966476216,2023-02-16
cYFI,0.0021381129302860224,0.00013792663330404836,2023-02-16
cZRX,0.00044267486544685947,0.00033593041590212986,2023-02-16
cAAVE,0.010124927107878991,0.002500323701414364,2023-02-17
cBAT,0.0018879513859375158,0.10791764817091135,2023-02-17
cCOMP,0.001787130613466276,0.05977413762012516,2023-02-17
cDAI,0.49612303432144716,0.10159114422887655,2023-02-17
cETH,0.14175088605819774,0.745937920281476,2023-02-17
cFEI,3.155132521744623e-06,0.0,2023-02-17
cLINK,0.0036499597126623674,0.0071006843710294835,2023-02-17
cREP,1.851986024975995e-06,0.0,2023-02-17
cSAI,1.5485292591386654e-05,0.0,2023-02-17
cSUSHI,0.006966607403285447,0.017144903381243984,2023-02-17
cTUSD,0.005578613354273165,0.0,2023-02-17
cUNI,0.018719372171394074,0.005546380640922902,2023-02-17
cUSDC,0.5909801434189031,0.23318081606221078,2023-02-17
cUSDP,1.631893066818002e-05,0.0,2023-02-17
cUSDT,0.6175647935579787,0.0,2023-02-17
cWBTC,9.814924607330531e-05,0.001984087748433884,2023-02-17
cWBTC2,0.05066342958052763,0.602725440618722,2023-02-17
cYFI,0.0022687397905340155,0.00013358253816560798,2023-02-17
cZRX,0.0004610190152070211,0.00032649834524277907,2023-02-17
cAAVE,0.01053876285107779,0.0017732887422245182,2023-02-18
cBAT,0.001836305428769131,0.10645942174717545,2023-02-18
cCOMP,0.0019053671591363736,0.06029168290912187,2023-02-18
cDAI,0.4824577585169462,0.09526266171240098,2023-02-18
cETH,0.14658706393815063,0.7438323186754776,2023-02-18
cFEI,3.2321216061653444e-06,0.0,2023-02-18
cLINK,0.003695728142995303,0.007097637842834136,2023-02-18
cREP,1.8716571391547439e-06,0.0,2023-02-18
cSAI,1.569628985906593e-05,0.0,2023-02-18
cSUSHI,0.007302832495122127,0.017365414435354613,2023-02-18
cTUSD,0.0056428112416595,0.0,2023-02-18
cUNI,0.019833101071522582,0.005497515895405514,2023-02-18
cUSDC,0.5918696416088866,0.23350918660886982,2023-02-18
cUSDP,1.587697657298823e-05,0.0,2023-02-18
cUSDT,0.6262773282039916,0.0,2023-02-18
cWBTC,0.00010014355009987092,0.0019572609282463983,2023-02-18
cWBTC2,0.05097104727474428,0.6064272482436563,2023-02-18
cYFI,0.002286982634583974,0.0001331076010661651,2023-02-18
cZRX,0.0004899095796640662,0.00033752636505975027,2023-02-18
cAAVE,0.01107265348820204,0.001761974704321912,2023-02-19
cBAT,0.0018204805252637415,0.10731922807215609,2023-02-19
cCOMP,0.003224321509751731,0.06140133077582065,2023-02-19
cDAI,0.48241527764055486,0.09235568082446106,2023-02-19
cETH,0.1471928441488885,0.7418474541078598,2023-02-19
cFEI,3.2109387040786117e-06,0.0,2023-02-19
cLINK,0.004018255129602533,0.007236888215874378,2023-02-19
cREP,1.8655364093877647e-06,0.0,2023-02-19
cSAI,1.559036962917222e-05,0.0,2023-02-19
cSUSHI,0.007196637603230784,0.016381691153048685,2023-02-19
cTUSD,0.005591683288930953,0.0,2023-02-19
cUNI,0.020520074398797782,0.005579900296162585,2023-02-19
cUSDC,0.5881127288638038,0.23598988865867532,2023-02-19
cUSDP,1.5562324582778987e-05,0.0,2023-02-19
cUSDT,0.6296624702510994,0.0,2023-02-19
cWBTC,9.93685302223474e-05,0.0019315123123694689,2023-02-19
cWBTC2,0.05095494014701766,0.6081078740497043,2023-02-19
cYFI,0.002262934859348734,0.00013343197987616376,2023-02-19
cZRX,0.0004781914582132449,0.0003288548984462013,2023-02-19
cAAVE,0.010720788577980707,0.0018267982568437935,2023-02-20
cBAT,0.0018815403828654812,0.11510309557621301,2023-02-20
cCOMP,0.003067689688077591,0.06350110446561417,2023-02-20
cDAI,0.5250196763459695,0.09420803431199234,2023-02-20
cETH,0.14301657973987314,0.7723007350806955,2023-02-20
cFEI,3.191566949006583e-06,0.0,2023-02-20
cLINK,0.003909972739416558,0.007395297573854678,2023-02-20
cREP,1.8806452833863852e-06,0.0,2023-02-20
cSAI,1.5229235080115518e-05,0.0,2023-02-20
cSUSHI,0.007562289974768926,0.017749044098129548,2023-02-20
cTUSD,0.005422493538074623,0.0,2023-02-20
cUNI,0.020951572974392464,0.005887907894501724,2023-02-20
cUSDC,0.5724913003698793,0.2503301906376584,2023-02-20
cUSDP,1.6238647320653253e-05,0.0,2023-02-20
cUSDT,0.610613421240671,0.0,2023-02-20
cWBTC,0.00010018588256329778,0.0019946719978541213,2023-02-20
cWBTC2,0.05130120820106105,0.5606409399223347,2023-02-20
cYFI,0.0021839183837457053,0.0001362237001441182,2023-02-20
cZRX,0.00047955914249324513,0.000345262941864244,2023-02-20
cAAVE,0.010363546820747438,0.0017579165957361679,2023-02-21
cBAT,0.0018753820401226878,0.11465064590480545,2023-02-21
cCOMP,0.003455182551236525,0.062115528514226796,2023-02-21
cDAI,0.5221613187717496,0.09227869288092005,2023-02-21
cETH,0.140374388362822,0.7808607887568779,2023-02-21
cFEI,3.136703808042769e-06,0.0,2023-02-21
cLINK,0.00286239732050205,0.007319488064527925,2023-02-21
cREP,1.8544934240929691e-06,0.0,2023-02-21
cSAI,1.5156579294754764e-05,0.0,2023-02-21
cSUSHI,0.0075071615548705775,0.017388921316174276,2023-02-21
cTUSD,0.005417715104713921,0.0,2023-02-21
cUNI,0.020105871756526335,0.005745297838784238,2023-02-21
cUSDC,0.577070260244715,0.24669964805071265,2023-02-21
cUSDP,1.6253833047040148e-05,0.0,2023-02-21
cUSDT,0.609417821621725,0.0,2023-02-21
cWBTC,9.970428215002728e-05,0.001960236299160796,2023-02-21
cWBTC2,0.05116727822798721,0.5508912944495202,2023-02-21
cYFI,0.0017554788509318107,0.00013640833148269687,2023-02-21
cZRX,0.00048190228312061114,0.0003434281713824521,2023-02-21
cAAVE,0.00994668610438427,0.002255895606535501,2023-02-22
cBAT,0.0018755140630201661,0.11663377819066034,2023-02-22
cCOMP,0.003683280083152061,0.06153663697709645,2023-02-22
cDAI,0.5209920118200947,0.09088828840665955,2023-02-22
cETH,0.1395249573574308,0.7838501929357792,2023-02-22
cFEI,3.1190637323150324e-06,0.0,2023-02-22
cLINK,0.0034820475236934825,0.007359149333488851,2023-02-22
cREP,1.8554046091187154e-06,0.0,2023-02-22
cSAI,1.5270501381145865e-05,0.0,2023-02-22
cSUSHI,0.007521001269589344,0.017751826415189915,2023-02-22
cTUSD,0.005432890046288212,0.0,2023-02-22
cUNI,0.01931402528418648,0.0056076852687976094,2023-02-22
cUSDC,0.5770240439805383,0.24517882530431206,2023-02-22
cUSDP,1.6662614102966498e-05,0.0,2023-02-22
cUSDT,0.6107983071590555,0.0,2023-02-22
cWBTC,9.680134451979007e-05,0.0019424830849785943,2023-02-22
cWBTC2,0.04978152965621338,0.5471796936603043,2023-02-22
cYFI,0.0017617877213480376,0.0001382672972335629,2023-02-22
cZRX,0.00046625854120350074,0.000335634255777447,2023-02-22
cAAVE,0.009886194978905142,0.0023448691189871963,2023-02-23
cBAT,0.0018642929191218733,0.11634360646896515,2023-02-23
cCOMP,0.003534321986082792,0.06213154390017288,2023-02-23
cDAI,0.5327964242632021,0.08861852743145704,2023-02-23
cETH,0.13947779363041757,0.7809104907865095,2023-02-23
cFEI,3.124426692158064e-06,0.0,2023-02-23
cLINK,0.0034463334229262663,0.007060457880691241,2023-02-23
cREP,1.8563927721266824e-06,0.0,2023-02-23
cSAI,1.513908968827235e-05,0.0,2023-02-23
cSUSHI,0.007390666342893332,0.01834587436679149,2023-02-23
cTUSD,0.005368469572893451,0.0,2023-02-23
cUNI,0.019846796926303818,0.005657458756095566,2023-02-23
cUSDC,0.5731132427340746,0.2479114636181246,2023-02-23
cUSDP,1.675849001672571e-05,0.0,2023-02-23
cUSDT,0.6041927349925632,0.0,2023-02-23
cWBTC,9.664389983800333e-05,0.0019180310888650637,2023-02-23
cWBTC2,0.05059716166145154,0.5504921028234866,2023-02-23
cYFI,0.001737019184978249,0.0001369059371962581,2023-02-23
cZRX,0.0004966349248392675,0.00035410238758633566,2023-02-23
cAAVE,0.010410519476466481,0.002287607590076674,2023-02-24
cBAT,0.00184015592206524,0.11762090449175878,2023-02-24
cCOMP,0.00330220469429781,0.06146989756813834,2023-02-24
cDAI,0.5354679039978375,0.08800324552935287,2023-02-24
cETH,0.139119145837671,0.7827813594745683,2023-02-24
cFEI,3.1003329639795055e-06,0.0,2023-02-24
cLINK,0.0034534150169239237,0.0070409701158017585,2023-02-24
cREP,1.8655027189596067e-06,0.0,2023-02-24
cSAI,1.5193291913982258e-05,0.0,2023-02-24
cSUSHI,0.006906863383859815,0.01786589301833041,2023-02-24
cTUSD,0.005370573267057856,0.0,2023-02-24
cUNI,0.018646351874928177,0.005483042408596388,2023-02-24
cUSDC,0.5713452896204685,0.24711376883124514,2023-02-24
cUSDP,1.7226771184328335e-05,0.0,2023-02-24
cUSDT,0.6038048308788838,0.0,2023-02-24
cWBTC,9.71447635242813e-05,0.0019173897360966418,2023-02-24
cWBTC2,0.04839597127680305,0.5481080616681714,2023-02-24
cYFI,0.0017384119931589156,0.00014076802088651674,2023-02-24
cZRX,0.0004911390165705441,0.00035503272788062125,2023-02-24
cAAVE,0.010115093720320474,0.0024839442630115133,2023-02-25
cBAT,0.001844751700473699,0.11838253218104293,2023-02-25
cCOMP,0.0035449850653699417,0.061376491069110486,2023-02-25
cDAI,0.5356926662003457,0.08819223239699964,2023-02-25
cETH,0.13872434688542312,0.783065090988737,2023-02-25
cFEI,3.09774613594208e-06,0.0,2023-02-25
cLINK,0.0033069588010119348,0.006939160075605094,2023-02-25
cREP,1.869106009107693e-06,0.0,2023-02-25
cSAI,1.498970084114659e-05,0.0,2023-02-25
cSUSHI,0.0066802806222235065,0.01764819794827702,2023-02-25
cTUSD,0.005382695034606725,0.0,2023-02-25
cUNI,0.016876478992130194,0.00789743355638115,2023-02-25
cUSDC,0.5702197902944682,0.24625830230064152,2023-02-25
cUSDP,1.7467543403793497e-05,0.0,2023-02-25
cUSDT,0.6048345727188053,0.0,2023-02-25
cWBTC,9.740410614273423e-05,0.0019227050591836571,2023-02-25
cWBTC2,0.04819219764869335,0.5478818592892829,2023-02-25
cYFI,0.0017413087032854217,0.0001418719056229912,2023-02-25
cZRX,0.0005357580355511094,0.0003813871639579163,2023-02-25
cAAVE,0.010399190062399217,0.0024388392362278866,2023-02-26
cBAT,0.0018286939142233463,0.11618222959204676,2023-02-26
cCOMP,0.0036770981698226795,0.05929655562358356,2023-02-26
cDAI,0.5338105490936984,0.08830812817180533,2023-02-26
cETH,0.1411739891088387,0.781690690645425,2023-02-26
cFEI,3.0983114983825417e-06,0.0,2023-02-26
cLINK,0.0034023976113961066,0.007029456247466477,2023-02-26
cREP,1.8629824224210988e-06,0.0,2023-02-26
cSAI,1.490306836318624e-05,0.0,2023-02-26
cSUSHI,0.0068184086658221845,0.016201772924396254,2023-02-26
cTUSD,0.005343019252569196,0.0,2023-02-26
cUNI,0.017380836038043072,0.007948242592014834,2023-02-26
cUSDC,0.57089900421919,0.24835800704215694,2023-02-26
cUSDP,1.7033930606188028e-05,0.0,2023-02-26
cUSDT,0.6052585780387653,0.0,2023-02-26
cWBTC,9.650300060835279e-05,0.0019126581902099927,2023-02-26
cWBTC2,0.04832860005329759,0.5496184316217925,2023-02-26
cYFI,0.0017262884444359434,0.00013868617584967118,2023-02-26
cZRX,0.0004722559254659305,0.00034050192588923296,2023-02-26
cAAVE,0.010036503313986082,0.002533335112512899,2023-02-27
cBAT,0.0017895433996779487,0.11708316812558536,2023-02-27
cCOMP,0.0035191386237044845,0.05908148896891591,2023-02-27
cDAI,0.5760053721428745,0.08790314269692406,2023-02-27
cETH,0.1421922450445367,0.7860404355110484,2023-02-27
cFEI,3.0268361916164474e-06,0.0,2023-02-27
cLINK,0.003222325804664401,0.0069770571942146115,2023-02-27
cREP,1.8836373746415742e-06,0.0,2023-02-27
cSAI,1.4559953910985352e-05,0.0,2023-02-27
cSUSHI,0.006951551141524354,0.016333057833121882,2023-02-27
cTUSD,0.005115403631344599,0.0,2023-02-27
cUNI,0.017034879276402792,0.007641664483752094,2023-02-27
cUSDC,0.5570599428671955,0.2557354062196623,2023-02-27
cUSDP,1.7526548813508464e-05,0.0,2023-02-27
cUSDT,0.5793020997688451,0.0,2023-02-27
cWBTC,9.648262840806181e-05,0.0018960085111661901,2023-02-27
cWBTC2,0.039976950211390284,0.5398423787178938,2023-02-27
cYFI,0.0016488218597478438,0.00013909614238202608,2023-02-27
cZRX,0.0004570025127729015,0.0003371501305277979,2023-02-27
cAAVE,0.009683951260080145,0.0027194100773106802,2023-02-28
cBAT,0.0016632579865453613,0.11225558430399096,2023-02-28
cCOMP,0.0032687149954317447,0.05856459931327661,2023-02-28
cDAI,0.5716840817131712,0.08852943792423965,2023-02-28
cETH,0.14528733695928192,0.785313825910884,2023-02-28
cFEI,3.0268745577621595e-06,0.0,2023-02-28
cLINK,0.003146877744872556,0.006929396351852499,2023-02-28
cREP,1.8767051017766557e-06,0.0,2023-02-28
cSAI,1.4569940098816775e-05,0.0,2023-02-28
cSUSHI,0.0065602335976124694,0.01595511077743388,2023-02-28
cTUSD,0.005099289915308124,0.0,2023-02-28
cUNI,0.017455078453431017,0.007485782685970869,2023-02-28
cUSDC,0.5613680215639899,0.25737903924455185,2023-02-28
cUSDP,1.7318026224819035e-05,0.0,2023-02-28
cUSDT,0.5787078263561659,0.0,2023-02-28
cWBTC,9.567968043969157e-05,0.0018825699675076445,2023-02-28
cWBTC2,0.03920657585929761,0.5411099169274032,2023-02-28
cYFI,0.001966138197365478,0.00013985118134470935,2023-02-28
cZRX,0.0004622578140008865,0.00033920332616840543,2023-02-28
cAAVE,0.010028176309343223,0.002757126310149517,2023-03-01
cBAT,0.001693377951707095,0.11231795096429528,2023-03-01
cCOMP,0.0033226439116173963,0.06086972148402299,2023-03-01
cDAI,0.5707616860914715,0.08863307361752529,2023-03-01
cETH,0.14805575895604695,0.7857052768746006,2023-03-01
cFEI,3.0343725512022755e-06,-0.0,2023-03-01
cLINK,0.0031371215302785586,0.006935640777432707,2023-03-01
cREP,1.8693862392006473e-06,-0.0,2023-03-01
cSAI,1.4496639193675658e-05,-0.0,2023-03-01
cSUSHI,0.006513628214006601,0.017101690787447055,2023-03-01
cTUSD,0.005074656562585446,-0.0,2023-03-01
cUNI,0.01798687619863677,0.007521602411647416,2023-03-01
cUSDC,0.5635982386894225,0.2595091291871871,2023-03-01
cUSDP,1.6930349156493084e-05,-0.0,2023-03-01
cUSDT,0.5767091976111258,-0.0,2023-03-01
cWBTC,9.489934503581101e-05,0.0018736977843948172,2023-03-01
cWBTC2,0.03942261217507605,0.5392008297625869,2023-03-01
cYFI,0.0019536747126144686,0.0001364254596823746,2023-03-01
cZRX,0.00035693942673304275,0.00038930399108637586,2023-03-01
cAAVE,0.009727982169729334,0.003226701068750102,2023-03-02
cBAT,0.0016831675444917407,0.11380849908881065,2023-03-02
cCOMP,0.0032532649314798334,0.059902203782002165,2023-03-02
cDAI,0.5712222060746686,0.08299441932657334,2023-03-02
cETH,0.15080822035429003,0.785319256430927,2023-03-02
cFEI,3.021733113033078e-06,0.0,2023-03-02
cLINK,0.0031291987111662567,0.006881991885097187,2023-03-02
cREP,1.8672777265862076e-06,0.0,2023-03-02
cSAI,1.445182135279055e-05,0.0,2023-03-02
cSUSHI,0.0064814892369800085,0.01669850299011053,2023-03-02
cTUSD,0.005046876836116413,0.0,2023-03-02
cUNI,0.017374061155152932,0.007378333196907696,2023-03-02
cUSDC,0.5655601091116099,0.2642300459134454,2023-03-02
cUSDP,1.69403591100347e-05,0.0,2023-03-02
cUSDT,0.5736925381558934,0.0,2023-03-02
cWBTC,9.43204277665402e-05,0.0018292082958183825,2023-03-02
cWBTC2,0.03859596312280135,0.5381755112825116,2023-03-02
cYFI,0.0019400310498614455,0.0001359031402740213,2023-03-02
cZRX,0.00032269972761660897,0.00035715738266818103,2023-03-02
cAAVE,0.009901426363724979,0.0033834342379937756,2023-03-03
cBAT,0.001730029567167144,0.12093506776752398,2023-03-03
cCOMP,0.0031487774650012282,0.05810079889748764,2023-03-03
cDAI,0.5555543047052401,0.07059008507319715,2023-03-03
cETH,0.1515564815077895,0.789339331447976,2023-03-03
cFEI,3.1143173413928137e-06,0.0,2023-03-03
cLINK,0.0030781917211960635,0.006834057186094299,2023-03-03
cREP,1.9194177481289563e-06,0.0,2023-03-03
cSAI,1.4929189060239825e-05,0.0,2023-03-03
cSUSHI,0.006248313898822455,0.014979535836033096,2023-03-03
cTUSD,0.005205199425542178,0.0,2023-03-03
cUNI,0.016679883827292546,0.007189905615722326,2023-03-03
cUSDC,0.5619636114033206,0.2622327446771869,2023-03-03
cUSDP,1.7589315553083304e-05,0.0,2023-03-03
cUSDT,0.5922155440373683,0.0,2023-03-03
cWBTC,9.66084804205933e-05,0.0017989330912104077,2023-03-03
cWBTC2,0.037400929805681875,0.5337188977370297,2023-03-03
cYFI,0.002000075624456246,0.00014370964302167391,2023-03-03
cZRX,0.0002849588958378501,0.0003194892467674798,2023-03-03
cAAVE,0.010429851073847928,0.00345182078536146,2023-03-04
cBAT,0.001572405000246698,0.11336663364590481,2023-03-04
cCOMP,0.0033510811695196705,0.06131870286335705,2023-03-04
cDAI,0.536297471170381,0.041125763591336156,2023-03-04
cETH,0.1517865506386128,0.7854617208657405,2023-03-04
cFEI,3.3880399686820777e-06,0.0,2023-03-04
cLINK,0.003170142590335355,0.007009275347634977,2023-03-04
cREP,2.065205698310715e-06,0.0,2023-03-04
cSAI,1.5998085323932932e-05,0.0,2023-03-04
cSUSHI,0.0065607524363493624,0.01593061624207517,2023-03-04
cTUSD,0.005510492860358577,0.0,2023-03-04
cUNI,0.017690320628935653,0.007253419435095495,2023-03-04
cUSDC,0.5404017758337124,0.24781811278928675,2023-03-04
cUSDP,1.874760086334291e-05,0.0,2023-03-04
cUSDT,0.6289212881616779,0.0,2023-03-04
cWBTC,0.00010242805150881424,0.0016827532186753562,2023-03-04
cWBTC2,0.03530398660028854,0.5504201725881295,2023-03-04
cYFI,0.002107450126511522,0.00014420926298463967,2023-03-04
cZRX,0.0002919858509694397,0.0003196412463683821,2023-03-04
cAAVE,0.009383579960185818,0.0033437757315420433,2023-03-05
cBAT,0.0014299266947502506,0.11261851514839588,2023-03-05
cCOMP,0.0029496351522313113,0.060906739931896436,2023-03-05
cDAI,0.48711866880024807,0.04214743770882548,2023-03-05
cETH,0.13585634975061475,0.7839042990018489,2023-03-05
cFEI,3.0658056374262727e-06,0.0,2023-03-05
cLINK,0.0029832629387440317,0.007087321757755564,2023-03-05
