time,count,max_block,fee_total_usd,gas_used,gas_fee_usd
2023-05-15,7083,17268587,13281727.4417,106932692984,0.00012420642435038369
2023-05-16,7088,17275671,12647821.7869,107019309614,0.0001181826142638977
2023-05-17,7073,17282744,11788649.9073,106831578600,0.00011034798944082999
2023-05-18,7113,17289856,11967423.3419,107314163270,0.00011151765039429357
2023-05-19,7085,17296940,10432039.3925,106925593236,9.756353999809012e-05
2023-05-20,7114,17304050,7441395.1646,107596975662,6.915989151940518e-05
2023-05-21,7095,17311145,7894290.2534,107273204402,7.359051402824337e-05
2023-05-22,7111,17318255,10548989.0937,107299400011,9.831358882359594e-05
2023-05-23,7096,17325349,12045975.6676,107023424060,0.00011255457179959713
2023-05-24,7113,17332461,10242840.4566,107290168970,9.546858351452552e-05
2023-05-25,7112,17339571,8799880.596,107304957420,8.200814582644657e-05
2023-05-26,7124,17346691,7490950.4295,107453745831,6.971325542509742e-05
2023-05-27,7132,17353817,6117997.8445,107901830950,5.6699666638047905e-05
2023-05-28,7131,17360947,7053859.5823,107768023637,6.545410544095938e-05
2023-05-29,7118,17368060,9236982.9551,107337016316,8.605589452855982e-05
2023-05-30,7106,17375164,10783653.1712,107175399863,0.00010061686902950221
2023-05-31,7103,17382265,9365738.8509,107147645460,8.740965618695173e-05
2023-06-01,7100,17389364,9394462.8973,107175155925,8.765522957460535e-05
2023-06-02,7091,17396454,7610540.4188,107041660693,7.10988634661354e-05
2023-06-03,7101,17403555,5915536.955,107401282557,5.5078829732415035e-05
2023-06-04,7091,17410645,5298769.9942,107403412849,4.933521061988614e-05
2023-06-05,7075,17417719,8421155.2156,106776438531,7.886716705909907e-05
2023-06-06,7109,17424814,6314612.6959,107385420430,5.880325905150437e-05
2023-06-07,7101,17431903,5797047.3813,107425961749,5.3963188105727736e-05
2023-06-08,7098,17438980,5756551.9599,107403869233,5.3597249345010475e-05
2023-06-09,7114,17446080,5230639.1979,107755297677,4.854182866794179e-05
2023-06-10,7112,17453185,5590055.1557,107688238585,5.190961639963758e-05
2023-06-11,7102,17460280,3858880.4138,107934785543,3.575196257987344e-05
2023-06-12,7103,17467383,4083070.5498,107596394105,3.7948024037083044e-05
2023-06-13,7115,17474496,3879669.8605,107840437726,3.597602107622588e-05
2023-06-14,7096,17481592,4942260.9536,107340713262,4.604274374008305e-05
2023-06-15,7107,17488699,4206932.8095,107253838737,3.922407681664367e-05
2023-06-16,7120,17495819,4556488.7303,107574462278,4.2356602429718536e-05
2023-06-17,7142,17502961,4162797.0886,108193451420,3.84754995239064e-05
2023-06-18,7128,17510087,3524612.5911,108303114393,3.254396340173767e-05
2023-06-19,7129,17517208,4261751.9129,108047832441,3.94431967455446e-05
2023-06-20,7121,17524328,4350300.8017,107775789749,4.036436023184292e-05
2023-06-21,7135,17531463,5019961.6397,107844861509,4.654799097016846e-05
2023-06-22,7114,17538577,4435365.7777,107523681991,4.1250129232658266e-05
2023-06-23,7113,17545688,4801002.5583,107652200020,4.4597347359441354e-05
2023-06-24,7114,17552798,3646258.9978,108027158247,3.3753169637795774e-05
2023-06-25,7109,17559907,3243915.0673,107964669320,3.004607977527588e-05
2023-06-26,7107,17567012,3664592.0648,107711063695,3.4022429443059266e-05
2023-06-27,7097,17574109,4973213.9803,107312132386,4.634344570110144e-05
2023-06-28,7144,17581253,5017788.6123,107925888053,4.6492910114724986e-05
2023-06-29,7134,17588385,7756586.4931,107634902674,7.206385940249157e-05
2023-06-30,7125,17595509,7048625.6193,107469522001,6.558720545192723e-05
2023-07-01,7110,17602619,4541813.9856,107535924039,4.223531834768838e-05
2023-07-02,7130,17609749,3908578.0737,108018071893,3.618448288515777e-05
2023-07-03,7112,17616861,5421322.6801,107484628799,5.043812069387208e-05
2023-07-04,7119,17623973,6984877.9448,108116847474,6.460489838533007e-05
2023-07-05,7138,17631107,11280967.6432,109254726387,0.00010325381808417856
2023-07-06,7117,17638224,9405554.4695,107973276578,8.7110021734919e-05
2023-07-07,7122,17645346,7580082.8743,107353620951,7.060854405423194e-05
2023-07-08,7113,17652459,4837019.9256,107384662757,4.504386195769556e-05
2023-07-09,7113,17659571,4567278.6025,107503881607,4.248477854219737e-05
2023-07-10,7103,17666674,5435510.5589,107331893503,5.0642082064340675e-05
2023-07-11,7114,17673788,5482898.9953,107353064067,5.1073521216665724e-05
2023-07-12,7109,17680897,6567143.8558,107354456303,6.117253146217538e-05
2023-07-13,7104,17688001,7747719.7285,107203757383,7.227097181696923e-05
2023-07-14,7108,17695109,6341759.3166,107236665648,5.9137975600776014e-05
2023-07-15,7060,17702169,3824152.1299,106813589107,3.580211246407209e-05
2023-07-16,7103,17709272,4395617.3487,107389490119,4.093154128797098e-05
2023-07-17,7137,17716409,5775905.6444,107670132511,5.364445561363e-05
2023-07-18,7128,17723537,7232939.035,107512689232,6.727521269040299e-05
2023-07-19,7129,17730666,6644816.5615,107510809713,6.18060321491237e-05
2023-07-20,7144,17737810,6709387.0089,107765591746,6.225908381511797e-05
2023-07-21,7140,17744950,7073196.5034,107722646704,6.566118378836077e-05
2023-07-22,7151,17752101,4957327.474,107833001730,4.5972266323555683e-05
2023-07-23,7148,17759249,5201876.0984,107958237509,4.818415174633008e-05
2023-07-24,7149,17766398,7987806.7812,107873689908,7.404777557912773e-05
2023-07-25,7140,17773538,7368810.4718,107711115359,6.84127208899456e-05
2023-07-26,7153,17780691,6539885.6906,107942018518,6.0587024222725965e-05
2023-07-27,7146,17787837,7679573.9721,107813302359,7.123030093752552e-05
2023-07-28,7144,17794981,8881781.7208,107755731066,8.242514465759543e-05
2023-07-29,7149,17802130,5327356.8478,107886198648,4.937941010584266e-05
2023-07-30,7144,17809274,5132464.9906,107921070448,4.7557580454810206e-05
2023-07-31,7159,17816433,5624975.6067,108138723329,5.2016293826464364e-05
2023-08-01,7161,17823594,5577561.3342,108014422548,5.1637190688321416e-05
2023-08-02,7161,17830755,6029374.5052,107993092633,5.5831112510964176e-05
2023-08-03,7145,17837900,5442751.4404,107793758866,5.049226873297891e-05
2023-08-04,7152,17845052,4703511.095,107947687465,4.357213392389739e-05
2023-08-05,7155,17852207,4104880.9735,107993871315,3.8010314136500866e-05
2023-08-06,7138,17859345,3678329.0868,108019767910,3.4052369839053105e-05
2023-08-07,7142,17866487,5660548.5897,107800652867,5.250940916548763e-05
2023-08-08,7143,17873630,5821994.6127,107801718774,5.400651009011713e-05
2023-08-09,7146,17880776,5326100.1837,107774603331,4.941887995024533e-05
2023-08-10,7146,17887922,5484043.5771,107793228256,5.0875585283296746e-05
2023-08-11,7148,17895070,4628378.0632,107816529245,4.292827913874478e-05
2023-08-12,7146,17902216,3653199.9485,107970643228,3.3835122578510456e-05
2023-08-13,7157,17909373,3603742.1009,108276126572,3.3282887142288305e-05
2023-08-14,7152,17916525,5126465.2549,108013277969,4.7461435772473314e-05
2023-08-15,7150,17923675,6156316.1547,107829890177,5.709285379586833e-05
2023-08-16,7152,17930827,7146294.9486,107868979220,6.624976893519175e-05
2023-08-17,7140,17937967,8704757.461,107721784436,8.080777260213041e-05
2023-08-18,7141,17945108,5502656.6763,107645212667,5.111845236743082e-05
2023-08-19,7143,17952251,3315995.7107,107783597822,3.0765309172330886e-05
2023-08-20,7142,17959393,3417508.1395,108009920526,3.1640687474419e-05
2023-08-21,7144,17966537,5050466.3488,107844302938,4.683109085237008e-05
2023-08-22,7154,17973691,6565780.3675,107885676918,6.085868444325943e-05
2023-08-23,7158,17980849,4819876.1454,107931585163,4.4656771584712166e-05
2023-08-24,7145,17987994,4431496.5724,107708862431,4.1143286377561424e-05
2023-08-25,7145,17995139,5119763.3407,107753305360,4.751374747711961e-05
2023-08-26,7145,18002284,2950219.7499,107922680382,2.7336420291429823e-05
2023-08-27,7142,18009426,2832440.4401,108184191166,2.6181648257219452e-05
2023-08-28,7147,18016573,5836253.2328,107896201873,5.409136866253739e-05
2023-08-29,7130,18023703,6930497.8763,107559620314,6.443401209550312e-05
2023-08-30,7138,18030841,5123637.1313,107681366952,4.7581464429067934e-05
2023-08-31,7146,18037987,4801449.2699,107799514730,4.454054623460919e-05
2023-09-01,7142,18045129,3832425.6917,107878959922,3.5525237678143805e-05
2023-09-02,7124,18052253,2650546.8571,107840061665,2.4578499086302428e-05
2023-09-03,7145,18059398,2683801.6307,108044353004,2.4839813984546152e-05
2023-09-04,7162,18066560,3482970.5637,108323453174,3.215342995117875e-05
2023-09-05,7141,18073701,3844908.5827,108042919702,3.5586863010596946e-05
2023-09-06,7133,18080834,4220770.2981,107552486307,3.924381892997013e-05
2023-09-07,7152,18087986,4088437.6471,107985160051,3.786110651842423e-05
2023-09-08,7139,18095125,3826437.9903,107771034844,3.550525422567223e-05
2023-09-09,7137,18102262,2537073.1513,107953960489,2.350143653653648e-05
2023-09-10,7138,18109400,2269231.752,108194133311,2.0973704234749753e-05
2023-09-11,7143,18116543,4597414.5438,107995200067,4.25705451811541e-05
2023-09-12,7134,18123677,3278709.3974,107809254006,3.0412133240598506e-05
2023-09-13,7131,18130808,3874518.6697,107823261717,3.5933977585183014e-05
2023-09-14,7120,18137928,3959090.0814,107428930369,3.685310900705427e-05
2023-09-15,7091,18145019,3677830.3985,107052156966,3.435550018546648e-05
2023-09-16,7080,18152099,2442572.6809,107137926464,2.2798394196295578e-05
2023-09-17,7043,18159142,2098245.5717,106744326789,1.965674087623947e-05
2023-09-18,7112,18166254,3574039.4999,107520100755,3.324066360432421e-05
2023-09-19,7137,18173391,2951158.2624,107834628557,2.7367444965418096e-05
2023-09-20,7150,18180541,3338803.4841,107980933672,3.092030574806716e-05
2023-09-21,7140,18187681,4014872.9607,107883826233,3.721478094435543e-05
2023-09-22,7127,18194808,2228026.0102,107826684082,2.066303002052471e-05
2023-09-23,7142,18201950,1797827.8814,108565086880,1.6559908282366957e-05
2023-09-24,7140,18209090,1725208.8967,108309749962,1.5928472711877573e-05
2023-09-25,7148,18216238,2854365.192,108055685620,2.6415687204447166e-05
2023-09-26,7146,18223384,3283357.6157,107930542555,3.0421023910139648e-05
2023-09-27,7146,18230530,2684321.9317,107922063743,2.4872781696357338e-05
2023-09-28,7135,18237665,2554603.7134,107744858590,2.37097504867587e-05
2023-09-29,7139,18244804,2335445.211,107899780346,2.164457799182701e-05
2023-09-30,7160,18251964,2014722.2042,108229715830,1.8615240636541916e-05
2023-10-01,7159,18259123,1945212.2917,108431638141,1.7939526922672943e-05
2023-10-02,7169,18266292,4108224.2563,108255055043,3.79494911777392e-05
2023-10-03,7144,18273436,2724773.3273,107975019944,2.5235219486073466e-05
2023-10-04,7156,18280592,2286588.3761,108129023497,2.1146851253710256e-05
2023-10-05,7151,18287743,2108647.0262,108248641611,1.947966269893334e-05
2023-10-06,7150,18294893,1899683.8959000001,108193549021,1.7558199292744136e-05
2023-10-07,7155,18302048,1548653.8357,108299147948,1.429977857668454e-05
2023-10-08,7149,18309197,1513386.0698,108310841816,1.3972618478683433e-05
2023-10-09,7142,18316339,1995572.3906,107969520316,1.848273832058765e-05
2023-10-10,7150,18323489,1761908.7348,108170577565,1.6288243757793234e-05
2023-10-11,7135,18330624,1832360.6291,107833120136,1.699255874993705e-05
2023-10-12,7144,18337768,1956271.0098,108026703448,1.810914290040958e-05
2023-10-13,7138,18344906,1956823.2445,108033307181,1.8113147653820503e-05
2023-10-14,7152,18352058,1301017.755,108563626204,1.1983919481054183e-05
2023-10-15,7154,18359212,1390715.7799,108491841539,1.2818620830581752e-05
2023-10-16,7166,18366378,2565468.652,108254158734,2.369856901575319e-05
2023-10-17,7150,18373528,2103334.136,108018835545,1.9471920109005097e-05
2023-10-18,7143,18380671,2178005.5183,107889537163,2.0187365481135206e-05
2023-10-19,7147,18387818,2242101.3742,107903454552,2.0778772871627608e-05
2023-10-20,7156,18394974,3009614.1614,108006805926,2.7865041796181003e-05
2023-10-21,7147,18402121,1989044.3562,107977270328,1.8420954244888087e-05
2023-10-22,7144,18409265,2040538.9181,107991323899,1.889539681917813e-05
2023-10-23,7141,18416406,4707885.949,107985283550,4.3597477306434316e-05
2023-10-24,7143,18423549,6013638.1878,107753291288,5.580932253592993e-05
2023-10-25,7127,18430676,5725593.95,107561248515,5.323101050841312e-05
2023-10-26,7149,18437825,5710425.1108,107843005214,5.2951279496230896e-05
2023-10-27,7157,18444982,4529552.1836,107995689909,4.194197182699346e-05
2023-10-28,7145,18452127,3422260.023,107789681968,3.174942128520225e-05
2023-10-29,7141,18459268,3399625.6964,107819983084,3.153057159869365e-05
2023-10-30,7139,18466407,5147748.1652,107827177101,4.77407301535696e-05
2023-10-31,7135,18473542,5709742.945,107631123242,5.30491810641249e-05
2023-11-01,7151,18480693,6077997.6975,107945356524,5.630624505972751e-05
2023-11-02,7131,18487824,6057096.509,107597693913,5.6293924978518324e-05
2023-11-03,7139,18494963,5168264.8792,107677024419,4.799784268823128e-05
2023-11-04,7135,18502098,4005483.0894,107692112646,3.719383890783737e-05
2023-11-05,7134,18509232,4700889.1675,107653059068,4.3667028212645985e-05
2023-11-06,7140,18516372,7257783.8256,107776634539,6.734097661004345e-05
2023-11-07,7150,18523522,6540640.7727,107902868960,6.0616004335571836e-05
2023-11-08,7153,18530675,7473891.7583,107937804240,6.92425773427981e-05
2023-11-09,7151,18537826,11422935.3423,107941360503,0.0001058253786043629
2023-11-10,7153,18544979,10360447.199,107972463441,9.595453200585088e-05
2023-11-11,7143,18552122,7576225.4649,107895921915,7.02179037949972e-05
2023-11-12,7144,18559266,7292898.927,107890578358,6.75953270247646e-05
2023-11-13,7152,18566418,12171149.4997,107858538606,0.00011284363442156761
2023-11-14,7160,18573578,9568960.7453,108062171960,8.85505128366476e-05
2023-11-15,7148,18580726,8462675.1138,107844318514,7.847121879398221e-05
2023-11-16,7155,18587881,8877468.2508,108002812540,8.2196639532069e-05
2023-11-17,7149,18595030,6888783.0122,107938758996,6.382121747810056e-05
2023-11-18,7114,18602144,5577790.8589,107393638273,5.193781446086198e-05
2023-11-19,7139,18609283,5271806.1514,107813142128,4.8897620896171496e-05
2023-11-20,7147,18616430,9662704.2183,107964279468,8.949908493729142e-05
2023-11-21,7143,18623573,9876684.7498,107865462611,9.156484856898752e-05
2023-11-22,7142,18630715,9434958.5996,107838403023,8.749163874012204e-05
2023-11-23,7145,18637860,8407542.8541,107864151826,7.794566324187619e-05
2023-11-24,7134,18644994,7378606.8169,107750826814,6.847842411118559e-05
2023-11-25,7145,18652139,5848781.2284,107936575620,5.4187203872310514e-05
2023-11-26,7135,18659274,6364458.2435,107778568328,5.905124128325024e-05
2023-11-27,7136,18666410,8402588.186,107702123594,7.80169220959363e-05
2023-11-28,7145,18673555,10207980.8376,107824735828,9.467197632539143e-05
2023-11-29,7150,18680705,9589693.9859,107940875890,8.884209903644501e-05
2023-11-30,7145,18687850,11175160.5468,107888214993,0.00010358091982080774
2023-12-01,7151,18695001,10957537.7088,107863170034,0.00010158738803380271
2023-12-02,7157,18702158,8784148.2927,108073234725,8.127959077982525e-05
2023-12-03,7130,18709288,8673202.0954,107731495784,8.050758074305065e-05
2023-12-04,7150,18716438,12599059.1551,107932894414,0.00011673048539561608
2023-12-05,7140,18723578,15121133.8709,107825092919,0.0001402376150258386
2023-12-06,7123,18730701,15429727.8596,107655420086,0.00014332513725062834
2023-12-07,7127,18737828,13362715.7703,107619362929,0.00012416646416236286
2023-12-08,7134,18744962,12090185.861,107734640482,0.00011222189823912759
2023-12-09,7135,18752097,9740483.4731,107775026891,9.037792663184574e-05
2023-12-10,7149,18759246,8844594.9782,108026932108,8.187398091947673e-05
2023-12-11,7146,18766392,10539689.0378,108107606481,9.749257597015024e-05
2023-12-12,7146,18773538,11932130.4603,108106962359,0.00011037337651460374
2023-12-13,7137,18780675,12378015.1497,107951238138,0.00011466302159384688
2023-12-14,7128,18787803,12293247.0178,107686124251,0.00011415813414499261
2023-12-15,7134,18794937,16216583.0072,107844138701,0.00015037055515980147
2023-12-16,7108,18802045,13480085.0755,107658432944,0.00012521160402280656
2023-12-17,7122,18809167,10474981.5851,107644874518,9.731054666563256e-05
2023-12-18,7136,18816303,15380330.9734,107799727606,0.00014267504487222796
2023-12-19,7114,18823417,14095751.7305,107521423941,0.00013109714523716439
2023-12-20,7116,18830533,13886547.6895,107579988983,0.00012908114065427522
2023-12-21,7144,18837677,10717130.8224,107751019186,9.946199027500677e-05
2023-12-22,7131,18844808,9053522.4478,107605180103,8.413649267752669e-05
2023-12-23,7127,18851935,6619197.7108,107629555293,6.149981473750918e-05
2023-12-24,7115,18859050,6477799.2343,107427708036,6.0299147703395386e-05
2023-12-25,7106,18866156,6118541.6241,107288173904,5.7029040587220615e-05
2023-12-26,7142,18873298,5441272.3669,107826286358,5.046331975891418e-05
2023-12-27,7108,18880406,7545708.8524,107320132740,7.031028251409894e-05
2023-12-28,7128,18887534,8947328.6604,107586891315,8.316374375204708e-05
2023-12-29,7115,18894649,7134447.8676,107328229193,6.647317226086604e-05
2023-12-30,7108,18901757,5485823.1815,107328398745,5.111250373290007e-05
2023-12-31,7137,18908894,4076815.0113,107822421080,3.7810456957511305e-05
2024-01-01,7107,18916001,3643331.6241,107407637525,3.392060106761016e-05
2024-01-02,7122,18923123,5649382.5946,107478678978,5.2562821280641e-05
2024-01-03,7129,18930252,10128655.1679,107766428329,9.398711013209272e-05
2024-01-04,7128,18937380,6272516.0864,107488204769,5.83553897832799e-05
2024-01-05,7100,18944480,5509955.6864,107245315367,5.137712232506004e-05
2024-01-06,7058,18951538,4829427.5571,106831408703,4.5206064543492086e-05
2024-01-07,7083,18958621,7710600.1243,107394196834,7.179717667816196e-05
2024-01-08,7089,18965710,6557631.3587,107128253991,6.12129024267577e-05
2024-01-09,7127,18972837,6401181.9381,107735811426,5.94155448719737e-05
2024-01-10,7140,18979977,11224031.1799,108039914246,0.00010388782014713188
2024-01-11,7126,18987103,9929961.9861,107494111854,9.237679920168104e-05
2024-01-12,7150,18994253,7999975.0425,108005495587,7.407007392559857e-05
2024-01-13,7153,19001406,5491304.0049,108005730581,5.084270969105422e-05
2024-01-14,7158,19008564,9845066.142,108134241314,9.10448533449448e-05
2024-01-15,7159,19015723,6897325.9231,108163633646,6.376751307813586e-05
2024-01-16,7166,19022889,10282436.4026,108180953706,9.504849098062359e-05
2024-01-17,7143,19030032,11502093.3103,107968963473,0.0001065314784945245
2024-01-18,7153,19037185,10482848.9998,107969323481,9.709099456981158e-05
2024-01-19,7163,19044348,9031099.8107,108078043228,8.35609115502592e-05
2024-01-20,7166,19051514,5224575.5033,108259517050,4.825973406926445e-05
2024-01-21,7072,19058586,4289341.0804,106895847127,4.012635846651697e-05
2024-01-22,7084,19065670,5692685.2602,107066175822,5.3169782300473884e-05
2024-01-23,7117,19072787,4690924.5107,107559721243,4.361227842997303e-05
2024-01-24,7141,19079928,3753242.4247,107890753868,3.478743349306782e-05
2024-01-25,7138,19087066,6824167.0004,107897157665,6.324695801151437e-05
2024-01-26,7141,19094207,5568983.9445,107806677082,5.165713381801125e-05
2024-01-27,7126,19101333,3752304.5839,107624862310,3.48646632698303e-05
2024-01-28,7138,19108471,3507986.7788,107888489936,3.251493074822862e-05
2024-01-29,7137,19115608,4198896.6563,107991132926,3.8881865043283304e-05
2024-01-30,7151,19122759,8286044.9797,107940522562,7.676491444573631e-05
2024-01-31,7129,19129888,7511183.0448,107737421516,6.971749406202858e-05
2024-02-01,7127,19137015,7891029.8171,107815064064,7.319041996224027e-05
2024-02-02,7123,19144138,6335823.622,107869357288,5.873608391940269e-05
2024-02-03,7117,19151255,5729237.4649,107882343219,5.310634988034798e-05
2024-02-04,7111,19158366,4579961.6415,107809884439,4.248183425232583e-05
2024-02-05,7123,19165489,5465433.7758,107912071842,5.0647102613341e-05
