healthBin,account,borrowUSD,pctAccount,pctBorrowUSD,date
"(1.0, 1.5]",2680,635658866.5281689,29.967572402996755,53.01136946490259,2022-06-11
"(1.5, 2.0]",1114,407036423.8991457,12.456670021245667,33.94518567929725,2022-06-11
"(2.0, 2.5]",517,57770464.30297589,5.781057810578106,4.817822244894792,2022-06-11
"(2.5, 3.0]",285,25055837.19489694,3.186850050318685,2.089555125763781,2022-06-11
"(3.0, 3.5]",219,14046442.635078108,2.4488426702448844,1.1714163042555281,2022-06-11
"(3.5, 4.0]",163,31801246.575499266,1.8226545901822655,2.652094889930326,2022-06-11
"(4.0, 4.5]",169,304732.4711137335,1.8897461701889746,0.02541345124688356,2022-06-11
"(4.5, 5.0]",129,2214692.7752575665,1.442468970144247,0.18469638849161973,2022-06-11
"(5.0, 5.5]",113,1491598.4726535012,1.2635580901263557,0.12439325853974403,2022-06-11
"(5.5, 6.0]",82,122131.47247794592,0.9169182600916919,0.010185269099104222,2022-06-11
"(6.0, 6.5]",75,14952347.680265384,0.8386447500838645,1.2469651081490922,2022-06-11
"(6.5, 7.0]",49,61105.27223487152,0.5479145700547914,0.005095931691141889,2022-06-11
"(7.0, 7.5]",44,1671090.6403543018,0.4920049200492005,0.1393621768056261,2022-06-11
"(7.5, 8.0]",60,15136.856830260107,0.6709158000670915,0.0012623524223754278,2022-06-11
"(8.0, 8.5]",140,125310.2410032596,1.565470200156547,0.010450365492173002,2022-06-11
"(8.5, 9.0]",54,246771.56186325094,0.6038242200603825,0.020579746666342068,2022-06-11
"(9.0, 9.5]",38,14451.33963586885,0.4249133400424913,0.0012051830707310457,2022-06-11
"(9.5, 10.0]",45,256655.22123512658,0.5031868500503187,0.0214040037422945,2022-06-11
"(10.0, inf]",1593,5616263.085693915,17.812814491781282,0.4683735461347812,2022-06-11
"(0.0, 0.5]",484,264049.81086436514,5.425400739827373,0.02235607652169037,2022-06-12
"(0.5, 1.0]",912,336256.555716216,10.223069162649926,0.028469542416651186,2022-06-12
"(1.0, 1.5]",2701,872383869.4908414,30.27687478982177,73.86136910601225,2022-06-12
"(1.5, 2.0]",1091,152712322.8514019,12.229570675933191,12.929561904608692,2022-06-12
"(2.0, 2.5]",504,90996069.99621864,5.649590853043381,7.704285404898574,2022-06-12
"(2.5, 3.0]",281,29270429.141919095,3.1498710906849006,2.478214059602532,2022-06-12
"(3.0, 3.5]",206,9373091.489810893,2.309158166124874,0.7935834148302221,2022-06-12
"(3.5, 4.0]",157,3841984.5579629233,1.7598923887456561,0.32528597726241887,2022-06-12
"(4.0, 4.5]",179,1276986.5331753418,2.0065015132832644,0.1081175122200733,2022-06-12
"(4.5, 5.0]",132,2303441.8742809594,1.4796547472256474,0.19502351710126015,2022-06-12
"(5.0, 5.5]",101,146017.70504781802,1.1321600717408362,0.012362754500314543,2022-06-12
"(5.5, 6.0]",95,898555.1995548821,1.064903037776034,0.07607719442954052,2022-06-12
"(6.0, 6.5]",66,14176836.35550839,0.7398273736128237,1.2002979186454705,2022-06-12
"(6.5, 7.0]",51,1738533.4379695936,0.5716847887008183,0.14719490405062413,2022-06-12
"(7.0, 7.5]",61,9211.915064905954,0.6837798453088219,0.0007799372301316909,2022-06-12
"(7.5, 8.0]",76,130452.5546492823,0.8519224302208273,0.011044913399644226,2022-06-12
"(8.0, 8.5]",122,247984.79818348988,1.3675596906176437,0.020995914014321417,2022-06-12
"(8.5, 9.0]",44,14474.357528795612,0.4932182490752158,0.0012254878860045036,2022-06-12
"(9.0, 9.5]",41,83035.96914693734,0.4595897320928147,0.007030334444190192,2022-06-12
"(9.5, 10.0]",38,464768.9982797599,0.4259612151104136,0.03935019402755396,2022-06-12
"(10.0, inf]",1579,441427.1725771566,17.699809438403765,0.0373739318978628,2022-06-12
"(0.0, 0.5]",629,266892.6406944818,7.093718281267622,0.025473815323791494,2022-06-13
"(0.5, 1.0]",1017,389117.1132292954,11.469493628059094,0.03713964332600978,2022-06-13
"(1.0, 1.5]",2560,752474272.5728922,28.87109507161385,71.82060399098341,2022-06-13
"(1.5, 2.0]",1022,173427378.82889014,11.525882485620842,16.552936824637282,2022-06-13
"(2.0, 2.5]",450,72060923.32241406,5.074997180557122,6.877921579255554,2022-06-13
"(2.5, 3.0]",269,19093442.123957697,3.033720536821924,1.8223912704958145,2022-06-13
"(3.0, 3.5]",226,6899018.21598708,2.5487763617909103,0.6584831844453402,2022-06-13
"(3.5, 4.0]",188,2791815.8240502086,2.1202210443216423,0.26646744749063517,2022-06-13
"(4.0, 4.5]",180,1819480.3282020143,2.0299988722228486,0.17366198537840746,2022-06-13
"(4.5, 5.0]",108,389330.0790626646,1.2179993233337092,0.03715997004725397,2022-06-13
"(5.0, 5.5]",86,12939309.064657561,0.9698883500620278,1.2350043398456398,2022-06-13
"(5.5, 6.0]",78,2237651.165510669,0.8796661779632344,0.2135746883127307,2022-06-13
"(6.0, 6.5]",109,82009.79103536588,1.2292770948460585,0.007827500474129168,2022-06-13
"(6.5, 7.0]",81,856616.3570514743,0.913499492500282,0.08176054171477747,2022-06-13
"(7.0, 7.5]",55,19742.071849795248,0.6202774331792038,0.001884300335528528,2022-06-13
"(7.5, 8.0]",51,1040957.5253913648,0.5751663471298072,0.09935515528914653,2022-06-13
"(8.0, 8.5]",107,467530.2973343935,1.20672155182136,0.044623862320007056,2022-06-13
"(8.5, 9.0]",47,851.3560257997696,0.5300552610804106,8.125846452561552e-05,2022-06-13
"(9.0, 9.5]",34,220.04642021314146,0.38344423141987144,2.100253441453128e-05,2022-06-13
"(9.5, 10.0]",51,4309.5767075767035,0.5751663471298072,0.0004113315409779006,2022-06-13
"(10.0, inf]",1519,452783.1563152929,17.130934927258373,0.04321630778460676,2022-06-13
"(0.0, 0.5]",620,199366.1892117403,7.023903931120426,0.02027472631941125,2022-06-14
"(0.5, 1.0]",991,337787.8619711011,11.226917412484424,0.034351644491782456,2022-06-14
"(1.0, 1.5]",2481,664646856.2459123,28.106944601789962,67.59186782233682,2022-06-14
"(1.5, 2.0]",1064,190891626.67878553,12.053925455987311,19.412897958686,2022-06-14
"(2.0, 2.5]",455,80590905.44390324,5.154639175257731,8.195765581762284,2022-06-14
"(2.5, 3.0]",273,18617889.00015638,3.0927835051546393,1.8933631906985315,2022-06-14
"(3.0, 3.5]",218,2705843.9788184003,2.469695253200408,0.27517326960242294,2022-06-14
"(3.5, 4.0]",197,4947477.730478202,2.231788829726974,0.5031382570606934,2022-06-14
"(4.0, 4.5]",179,2227648.8821158726,2.0278690381783164,0.22654278340382727,2022-06-14
"(4.5, 5.0]",124,635068.7610764889,1.4047807862240853,0.06458389647583808,2022-06-14
"(5.0, 5.5]",68,12299449.367767043,0.7703636569615951,1.2508037134926975,2022-06-14
"(5.5, 6.0]",85,1740607.7744309185,0.9629545712019939,0.1770126940558896,2022-06-14
"(6.0, 6.5]",102,588290.8721588526,1.1555454854423928,0.05982677642777608,2022-06-14
"(6.5, 7.0]",89,865738.4573855436,1.0082700804350289,0.08804206148034019,2022-06-14
"(7.0, 7.5]",53,7393.692614620371,0.6004304973377139,0.0007519083092473165,2022-06-14
"(7.5, 8.0]",64,1064802.5771260755,0.7250481477285601,0.10828606856956294,2022-06-14
"(8.0, 8.5]",106,464720.82148648985,1.2008609946754278,0.04726020749969626,2022-06-14
"(8.5, 9.0]",27,1257.2535719655443,0.3058796873229863,0.00012785754789459828,2022-06-14
"(9.0, 9.5]",48,953.4645547182608,0.54378611079642,9.696344690443464e-05,2022-06-14
"(9.5, 10.0]",54,88935.82638096012,0.6117593746459726,0.009044409922233982,2022-06-14
"(10.0, inf]",1529,401080.12051047926,17.32185340432763,0.040788208410152946,2022-06-14
"(0.0, 0.5]",582,96838.90991895484,6.6068793279600415,0.010065086982778804,2022-06-15
"(0.5, 1.0]",1008,306982.52163226885,11.44284254739471,0.03190665596099174,2022-06-15
"(1.0, 1.5]",2367,627600606.7487549,26.870246338971505,65.2305432047675,2022-06-15
"(1.5, 2.0]",1093,171360257.70141634,12.407764786014305,17.810567060281937,2022-06-15
"(2.0, 2.5]",512,98305756.58725119,5.812237484390964,10.217545734319462,2022-06-15
"(2.5, 3.0]",310,28074446.189503092,3.5191281643773413,2.917956667698736,2022-06-15
"(3.0, 3.5]",223,23315718.944770932,2.5315018730843457,2.4233517234089477,2022-06-15
"(3.5, 4.0]",182,4180903.0388181484,2.0660687932796002,0.4345479806359541,2022-06-15
"(4.0, 4.5]",192,2615912.1305070827,2.1795890566466114,0.2718884708109091,2022-06-15
"(4.5, 5.0]",126,387640.7776487638,1.4303553184243387,0.040289984143482546,2022-06-15
"(5.0, 5.5]",84,513711.0669621376,0.9535702122828924,0.05339327525802684,2022-06-15
"(5.5, 6.0]",73,1768188.1526637755,0.8286979225791804,0.18377909843650939,2022-06-15
"(6.0, 6.5]",87,541186.4273735142,0.9876262912929957,0.05624896511095003,2022-06-15
"(6.5, 7.0]",87,762423.1622069946,0.9876262912929957,0.07924351329151658,2022-06-15
"(7.0, 7.5]",65,255009.19795878525,0.7378817118855715,0.026504736174869307,2022-06-15
"(7.5, 8.0]",54,1055072.6765948604,0.6130094221818595,0.10966044818108722,2022-06-15
"(8.0, 8.5]",106,466357.6009386772,1.2033147916903166,0.04847152681144609,2022-06-15
"(8.5, 9.0]",36,991.1305058863007,0.4086729481212396,0.00010301452960777858,2022-06-15
"(9.0, 9.5]",47,1632.0875140952114,0.5335452378249518,0.00016963328900153346,2022-06-15
"(9.5, 10.0]",50,4700.494578117609,0.567601316835055,0.0004885524509768719,2022-06-15
"(10.0, inf]",1525,512569.9093802878,17.31184016346918,0.053274667455316255,2022-06-15
"(0.0, 0.5]",692,108640.46608725617,7.861849579640991,0.011493326862978999,2022-06-16
"(0.5, 1.0]",1024,369138.4805240881,11.633719609179732,0.03905201594918805,2022-06-16
"(1.0, 1.5]",2478,656447496.9801135,28.152692569870485,69.44710311825408,2022-06-16
"(1.5, 2.0]",980,219260471.45352486,11.13383321972279,23.19607377717099,2022-06-16
"(2.0, 2.5]",478,38263646.679333635,5.43058395819132,4.047999922072402,2022-06-16
"(2.5, 3.0]",293,4412626.849516385,3.3287889116109977,0.4668220280380237,2022-06-16
"(3.0, 3.5]",220,5541695.617072786,2.499431947284708,0.5862688314591734,2022-06-16
"(3.5, 4.0]",188,2784615.2833127305,2.1358782094978412,0.29459090881527705,2022-06-16
"(4.0, 4.5]",165,2107678.805441184,1.8745739604635312,0.22297622889110763,2022-06-16
"(4.5, 5.0]",104,10131639.594125057,1.1815496478073164,1.0718496496476153,2022-06-16
"(5.0, 5.5]",106,2430173.9595881305,1.2042717564189958,0.2570937391690982,2022-06-16
"(5.5, 6.0]",115,564743.9268515765,1.306521245171552,0.05974556975827315,2022-06-16
"(6.0, 6.5]",73,319357.9596378653,0.8293569643262895,0.033785619195190464,2022-06-16
"(6.5, 7.0]",59,982949.6028874499,0.6703022040445353,0.1039885181157749,2022-06-16
"(7.0, 7.5]",54,547289.4600260695,0.6134969325153374,0.05789902123294325,2022-06-16
"(7.5, 8.0]",58,476767.47610156995,0.6589411497386958,0.050438337001166914,2022-06-16
"(8.0, 8.5]",115,3657.149135353139,1.306521245171552,0.0003868982885761498,2022-06-16
"(8.5, 9.0]",53,65298.00195847998,0.6021358782094979,0.006908027064293752,2022-06-16
"(9.0, 9.5]",36,18453.464577980376,0.408997955010225,0.0019522348144087375,2022-06-16
"(9.5, 10.0]",29,299.6959565619583,0.3294705748693479,3.170553029028097e-05,2022-06-16
"(10.0, inf]",1482,411566.00981166045,16.83708248125426,0.04354052266913377,2022-06-16
"(0.0, 0.5]",686,107393.29792369899,7.796340493237867,0.011312160475784325,2022-06-17
"(0.5, 1.0]",1000,345723.4942974465,11.364927832708261,0.03641642191228946,2022-06-17
"(1.0, 1.5]",2454,655023737.1521168,27.889532901466076,68.99623880977376,2022-06-17
"(1.5, 2.0]",996,225071842.0946974,11.31946812137743,23.707706584860897,2022-06-17
"(2.0, 2.5]",494,36930961.24585867,5.614274349357882,3.890084094772305,2022-06-17
"(2.5, 3.0]",295,5287045.21471033,3.3526537106489376,0.5569053662363854,2022-06-17
"(3.0, 3.5]",217,6110691.216127967,2.4661893396976926,0.6436632545162865,2022-06-17
"(3.5, 4.0]",189,1979971.5083447152,2.1479713603818613,0.20855822358476564,2022-06-17
"(4.0, 4.5]",184,2104963.491813412,2.09114672121832,0.22172412315690698,2022-06-17
"(4.5, 5.0]",98,10177153.788279517,1.1137629276054097,1.071999827415198,2022-06-17
"(5.0, 5.5]",90,2466974.874976166,1.0228435049437437,0.2598562127711699,2022-06-17
"(5.5, 6.0]",129,579554.908495207,1.4660756904193657,0.06104680884354827,2022-06-17
"(6.0, 6.5]",72,314677.7951934817,0.8182748039549949,0.0331462557367756,2022-06-17
"(6.5, 7.0]",65,936616.6626936566,0.738720309126037,0.09865753447865873,2022-06-17
"(7.0, 7.5]",53,1048044.0847077012,0.6023411751335379,0.11039462518725553,2022-06-17
"(7.5, 8.0]",49,354342.8684472555,0.5568814638027049,0.03732433465422556,2022-06-17
"(8.0, 8.5]",117,14537.64832214689,1.3296965564268668,0.0015313079488208164,2022-06-17
"(8.5, 9.0]",58,56029.81587053787,0.6591658142970792,0.0059018419287811446,2022-06-17
"(9.0, 9.5]",39,15618.96300792202,0.4432321854756222,0.0016452070978999443,2022-06-17
"(9.5, 10.0]",33,4669.475560518038,0.37504261847937265,0.0004918543139988306,2022-06-17
"(10.0, inf]",1481,430964.0863544838,16.831458120240935,0.045395150334291715,2022-06-17
"(0.0, 0.5]",783,108577.34490505024,8.938356164383562,0.012152669951415467,2022-06-18
"(0.5, 1.0]",969,355808.90055168164,11.061643835616438,0.03982440478685414,2022-06-18
"(1.0, 1.5]",2420,616359762.5765516,27.62557077625571,68.98692146576178,2022-06-18
"(1.5, 2.0]",951,197647032.34263244,10.856164383561644,22.121918278967136,2022-06-18
"(2.0, 2.5]",483,45247997.466111004,5.513698630136987,5.0644448862605564,2022-06-18
"(2.5, 3.0]",293,6104102.507152745,3.3447488584474883,0.6832101409728302,2022-06-18
"(3.0, 3.5]",250,6844747.236456052,2.853881278538813,0.7661078297526549,2022-06-18
"(3.5, 4.0]",159,12717165.53110432,1.8150684931506849,1.4233863938391402,2022-06-18
"(4.0, 4.5]",173,1852939.873879572,1.9748858447488586,0.20739286585767722,2022-06-18
"(4.5, 5.0]",107,2784914.1426416454,1.221461187214612,0.3117053787615588,2022-06-18
"(5.0, 5.5]",138,180734.97361495325,1.5753424657534247,0.020229012644774558,2022-06-18
"(5.5, 6.0]",88,692026.7052260394,1.004566210045662,0.0774560489900722,2022-06-18
"(6.0, 6.5]",71,1448447.2467838537,0.8105022831050228,0.16211946744133232,2022-06-18
"(6.5, 7.0]",63,55834.260789138665,0.7191780821917808,0.006249327094386334,2022-06-18
"(7.0, 7.5]",56,2547.6954000874316,0.6392694063926941,0.00028515434192167134,2022-06-18
"(7.5, 8.0]",55,35538.620392023586,0.6278538812785388,0.003977709387999758,2022-06-18
"(8.0, 8.5]",125,482261.6757902478,1.4269406392694064,0.05397780707587382,2022-06-18
"(8.5, 9.0]",34,19254.832996514146,0.3881278538812785,0.002155123894223873,2022-06-18
"(9.0, 9.5]",53,14635.20597118194,0.6050228310502284,0.0016380657308786924,2022-06-18
"(9.5, 10.0]",30,48627.842989737415,0.3424657534246575,0.005442738785151892,2022-06-18
"(10.0, inf]",1459,441408.24089626566,16.65525114155251,0.04940522970181508,2022-06-18
"(0.0, 0.5]",678,98518.93707012507,7.7565495938679785,0.011203803421128054,2022-06-19
"(0.5, 1.0]",958,6592592.929632525,10.959844411394577,0.7497250520125585,2022-06-19
"(1.0, 1.5]",2257,303743300.1555513,25.82084429699119,34.5423968896985,2022-06-19
"(1.5, 2.0]",1075,467529596.1762925,12.298364031575334,53.1685566744403,2022-06-19
"(2.0, 2.5]",524,36634739.526834875,5.994737444228349,4.166188067485274,2022-06-19
"(2.5, 3.0]",316,31008629.3101791,3.615147008351447,3.526373684914901,2022-06-19
"(3.0, 3.5]",222,9019126.738579916,2.539755176753232,1.0256761391707214,2022-06-19
"(3.5, 4.0]",190,15526958.516081871,2.1736643404644775,1.7657619551697683,2022-06-19
"(4.0, 4.5]",185,2199722.4136856413,2.11646264729436,0.25015756601637845,2022-06-19
"(4.5, 5.0]",122,543336.9138122343,1.3957213133508752,0.06178954173512522,2022-06-19
"(5.0, 5.5]",97,2021124.69875405,1.109712847500286,0.22984701711011146,2022-06-19
"(5.5, 6.0]",101,1501157.2940319665,1.1554742020363802,0.17071511048231536,2022-06-19
"(6.0, 6.5]",84,334218.07473853324,0.9609884452579796,0.03800805936926717,2022-06-19
"(6.5, 7.0]",65,60125.21968818348,0.7436220112115318,0.006837580287321412,2022-06-19
"(7.0, 7.5]",63,1955717.2600663842,0.7207413339434847,0.2224087305519193,2022-06-19
"(7.5, 8.0]",51,18290.643505064658,0.583457270335202,0.002080054661276065,2022-06-19
"(8.0, 8.5]",115,67129.16300477722,1.3156389429127102,0.007634085065240249,2022-06-19
"(8.5, 9.0]",49,3724.330874970004,0.5605765930671548,0.0004235395979627858,2022-06-19
"(9.0, 9.5]",54,2632.964714213445,0.6177782862372726,0.0002994268914190244,2022-06-19
"(9.5, 10.0]",35,17269.917862737802,0.40041185219082487,0.001963975359330342,2022-06-19
"(10.0, inf]",1500,456841.1933142307,17.16050795103535,0.051953046559190835,2022-06-19
"(0.0, 0.5]",672,97793.15209106037,7.6923076923076925,0.011273600012196317,2022-06-20
"(0.5, 1.0]",978,289162.53500520694,11.195054945054945,0.033334673118276745,2022-06-20
"(1.0, 1.5]",2228,310550516.9720384,25.503663003663,35.80028086898721,2022-06-20
"(1.5, 2.0]",1096,450750380.386095,12.545787545787546,51.96252892110941,2022-06-20
"(2.0, 2.5]",516,44229614.091674015,5.906593406593406,5.098792372486742,2022-06-20
"(2.5, 3.0]",315,27624277.893769596,3.6057692307692304,3.18452829202326,2022-06-20
"(3.0, 3.5]",218,8917568.248280587,2.4954212454212454,1.0280177636463323,2022-06-20
"(3.5, 4.0]",197,14431675.402817756,2.25503663003663,1.6636843431094628,2022-06-20
"(4.0, 4.5]",203,2559736.852321636,2.323717948717949,0.2950866067051593,2022-06-20
"(4.5, 5.0]",109,286307.9021892908,1.2477106227106227,0.03300559088848665,2022-06-20
"(5.0, 5.5]",81,2276214.9352510027,0.9271978021978022,0.2624021843361047,2022-06-20
"(5.5, 6.0]",115,1477477.3682023245,1.3163919413919414,0.17032367318189898,2022-06-20
"(6.0, 6.5]",80,430571.9806698452,0.9157509157509158,0.04963636187952153,2022-06-20
"(6.5, 7.0]",72,110242.90375132124,0.8241758241758242,0.01270880807603158,2022-06-20
"(7.0, 7.5]",63,1958387.6743810384,0.7211538461538461,0.22576304002584072,2022-06-20
"(7.5, 8.0]",44,922361.5343399836,0.5036630036630036,0.10632988897936549,2022-06-20
"(8.0, 8.5]",121,66923.51476173478,1.38507326007326,0.007714946503939129,2022-06-20
"(8.5, 9.0]",48,4287.698338288128,0.5494505494505495,0.0004942861029145405,2022-06-20
"(9.0, 9.5]",53,2555.2701339850864,0.6066849816849818,0.00029457168316688833,2022-06-20
"(9.5, 10.0]",32,13058.75068978708,0.3663003663003663,0.001505413505830846,2022-06-20
"(10.0, inf]",1495,453623.94525356364,17.113095238095237,0.05229379363885546,2022-06-20
"(0.0, 0.5]",650,94081.90828542042,7.445589919816724,0.010831574673982816,2022-06-21
"(0.5, 1.0]",981,293461.39609213657,11.237113402061857,0.03378597525955808,2022-06-21
"(1.0, 1.5]",2192,298162910.5116769,25.10882016036655,34.3272568454031,2022-06-21
"(1.5, 2.0]",1122,457762332.7847327,12.852233676975944,52.70181037838042,2022-06-21
"(2.0, 2.5]",535,44829030.22058765,6.128293241695303,5.161130309170979,2022-06-21
"(2.5, 3.0]",325,29800510.43500086,3.722794959908362,3.430908874852586,2022-06-21
"(3.0, 3.5]",222,10903808.781262606,2.542955326460481,1.255346763235009,2022-06-21
"(3.5, 4.0]",207,14867314.627752293,2.3711340206185567,1.7116620137375689,2022-06-21
"(4.0, 4.5]",193,4158099.5470665367,2.2107674684994274,0.4787186672412005,2022-06-21
"(4.5, 5.0]",112,724965.5781762201,1.2829324169530354,0.08346470579933736,2022-06-21
"(5.0, 5.5]",87,2700389.3575794534,0.9965635738831614,0.31089366179430517,2022-06-21
"(5.5, 6.0]",106,698232.899647961,1.2142038946162659,0.08038699395237978,2022-06-21
"(6.0, 6.5]",86,617236.9093043171,0.9851088201603665,0.07106199051985135,2022-06-21
"(6.5, 7.0]",72,335111.5029072274,0.8247422680412372,0.038581118665646154,2022-06-21
"(7.0, 7.5]",60,1966573.7464025882,0.6872852233676976,0.22641005879081155,2022-06-21
"(7.5, 8.0]",52,19129.086972320994,0.5956471935853379,0.002202316447039112,2022-06-21
"(8.0, 8.5]",118,65580.92906169729,1.3516609392898054,0.007550279785630411,2022-06-21
"(8.5, 9.0]",42,3083.0091008855875,0.48109965635738833,0.00035494436608898806,2022-06-21
"(9.0, 9.5]",47,2535.6629048427003,0.5383734249713631,0.0002919288373544618,2022-06-21
"(9.5, 10.0]",39,19061.513320592814,0.4467353951890034,0.002194536746690486,2022-06-21
"(10.0, inf]",1482,565938.6438132704,16.97594501718213,0.06515606234047816,2022-06-21
"(0.0, 0.5]",693,96240.57242967628,7.931784365342795,0.011089659450579631,2022-06-22
"(0.5, 1.0]",975,295976.1946605324,11.159436877646788,0.03410490109732206,2022-06-22
"(1.0, 1.5]",2247,300665288.76969194,25.71820991186906,34.645218507012196,2022-06-22
"(1.5, 2.0]",1114,460602686.42132175,12.750371981229256,53.07456933682495,2022-06-22
"(2.0, 2.5]",509,41822623.29080432,5.825798328945862,4.819159299616605,2022-06-22
"(2.5, 3.0]",324,29002003.349518858,3.708366716264164,3.3418581416454667,2022-06-22
"(3.0, 3.5]",231,8268549.111164119,2.643928121780932,0.9527727389631384,2022-06-22
"(3.5, 4.0]",195,17351547.417599864,2.2318873755293582,1.999393259452729,2022-06-22
"(4.0, 4.5]",181,2282507.5250386554,2.0716493075426348,0.26300998120683344,2022-06-22
"(4.5, 5.0]",93,2438596.1402465836,1.0644385944832322,0.28099584250284054,2022-06-22
"(5.0, 5.5]",106,919998.6418296936,1.2132310861851894,0.10601008883589205,2022-06-22
"(5.5, 6.0]",115,1191160.8874869738,1.316241272748083,0.13725571512714216,2022-06-22
"(6.0, 6.5]",83,383640.0960472216,0.9499828316355728,0.04420628337243213,2022-06-22
"(6.5, 7.0]",61,975783.1790156184,0.6981801533707221,0.11243805891526935,2022-06-22
"(7.0, 7.5]",59,466879.2670967877,0.6752890008011904,0.053797810486038475,2022-06-22
"(7.5, 8.0]",56,534349.0707302551,0.6409522719468925,0.06157225661206668,2022-06-22
"(8.0, 8.5]",121,1572.841112920894,1.3849147304566785,0.00018123616549463664,2022-06-22
"(8.5, 9.0]",42,15993.315870370903,0.4807142039601694,0.0018428862382085529,2022-06-22
"(9.0, 9.5]",36,66214.10687870566,0.4120407462515738,0.007629754037941541,2022-06-22
"(9.5, 10.0]",34,1828.8067374864079,0.3891495936820419,0.00021073070751391482,2022-06-22
"(10.0, inf]",1462,457208.9295465583,16.733432528327803,0.05268351172932068,2022-06-22
"(0.0, 0.5]",630,91465.28854458914,7.209062821833162,0.010537129985271055,2022-06-23
"(0.5, 1.0]",984,292940.8985931464,11.259869550291796,0.03374784440737103,2022-06-23
"(1.0, 1.5]",2168,293250536.962054,24.80833047259412,33.783515860372745,2022-06-23
"(1.5, 2.0]",1157,459088432.59775954,13.239501087080901,52.88863749288543,2022-06-23
"(2.0, 2.5]",527,40830007.2445769,6.03043826524774,4.703763585963312,2022-06-23
"(2.5, 3.0]",336,44528883.359471835,3.8448335049776863,5.129887408915685,2022-06-23
"(3.0, 3.5]",217,10395777.825540327,2.4831216386314225,1.1976309700517214,2022-06-23
"(3.5, 4.0]",216,4453281.355013452,2.47167868177137,0.5130340181005935,2022-06-23
"(4.0, 4.5]",193,494049.06648982683,2.208490673990159,0.05691622817291263,2022-06-23
"(4.5, 5.0]",113,776426.555000322,1.293054125185948,0.08944712977170818,2022-06-23
"(5.0, 5.5]",88,2541443.307642269,1.006980203684632,0.29278340350688165,2022-06-23
"(5.5, 6.0]",100,657609.8678367555,1.1442956860052638,0.0757590203590161,2022-06-23
"(6.0, 6.5]",89,7684487.721362244,1.0184231605446847,0.8852806051198259,2022-06-23
"(6.5, 7.0]",75,338780.067217363,0.8582217645039478,0.03902868138821826,2022-06-23
"(7.0, 7.5]",64,1527374.817504068,0.7323492390433688,0.17595906867362207,2022-06-23
"(7.5, 8.0]",50,493515.4309890441,0.5721478430026319,0.05685475144522744,2022-06-23
"(8.0, 8.5]",112,53215.4137690077,1.2816111683258955,0.006130606933259262,2022-06-23
"(8.5, 9.0]",41,1783.071850268505,0.4691612312621582,0.00020541628587546267,2022-06-23
"(9.0, 9.5]",60,5246.202685430707,0.6865774116031582,0.0006043814052859253,2022-06-23
"(9.5, 10.0]",34,13020.431839294954,0.3890605332417897,0.0015000005459790255,2022-06-23
"(10.0, inf]",1485,510195.85036384605,16.992790937178167,0.058776395710039855,2022-06-23
"(0.0, 0.5]",578,150761.00910993616,6.611003088184833,0.01748303454822746,2022-06-24
"(0.5, 1.0]",974,186776.85805992043,11.140340844103855,0.021659620624386977,2022-06-24
"(1.0, 1.5]",2115,279238662.1187235,24.19078119638568,32.38197466204613,2022-06-24
"(1.5, 2.0]",1180,415870468.76264966,13.496511494910212,48.22651304796664,2022-06-24
"(2.0, 2.5]",557,90211081.94171853,6.370810934461855,10.46134853787005,2022-06-24
"(2.5, 3.0]",342,24439499.72459099,3.9117007892027904,2.8341321177735437,2022-06-24
"(3.0, 3.5]",249,29682476.76728627,2.8479926798581725,3.442135137348476,2022-06-24
"(3.5, 4.0]",214,4903980.569303742,2.4476724236532084,0.5686912168016451,2022-06-24
"(4.0, 4.5]",200,2489598.4389991206,2.2875443211712225,0.28870684653281586,2022-06-24
"(4.5, 5.0]",124,769959.8048740528,1.418277479126158,0.08928856306303641,2022-06-24
"(5.0, 5.5]",84,1008557.8855788036,0.9607686148919135,0.11695764350186585,2022-06-24
"(5.5, 6.0]",72,2113334.4577169674,0.8235159556216401,0.24507330877098915,2022-06-24
"(6.0, 6.5]",86,8219787.29813731,0.9836440581036258,0.9532094946885349,2022-06-24
"(6.5, 7.0]",86,904598.4504007467,0.9836440581036258,0.1049019640688181,2022-06-24
"(7.0, 7.5]",68,73179.00686111252,0.7777650691982158,0.008486220095706988,2022-06-24
"(7.5, 8.0]",65,1497051.627475802,0.7434519043806473,0.1736059308581175,2022-06-24
"(8.0, 8.5]",108,7098.563512303867,1.2352739334324603,0.0008231865245601895,2022-06-24
"(8.5, 9.0]",35,237.019846020106,0.4003202562049639,2.7486060096369847e-05,2022-06-24
"(9.0, 9.5]",46,3206.016937360667,0.5261351938693812,0.0003717864798663304,2022-06-24
"(9.5, 10.0]",48,2597.9749485755424,0.5490106370810934,0.0003012747529983345,2022-06-24
"(10.0, inf]",1512,554553.478142789,17.293835068054445,0.0643089196235096,2022-06-24
"(0.0, 0.5]",555,82137.0507917572,6.34866163349348,0.009997523129224516,2022-06-25
"(0.5, 1.0]",975,210056.60802855113,11.15305422100206,0.02556758219303677,2022-06-25
"(1.0, 1.5]",2101,264092403.2324738,24.033401967513154,32.14468847028662,2022-06-25
"(1.5, 2.0]",1190,377488905.5105834,13.612445664607641,45.947036416438245,2022-06-25
"(2.0, 2.5]",572,98918686.52930944,6.543125142987874,12.040143235682443,2022-06-25
"(2.5, 3.0]",352,24490583.978324786,4.026538549531,2.9809346380389967,2022-06-25
