borrowRate,cash,collateralFactor,exchangeRate,interestRateModelAddress,name,reserves,supplyRate,symbol,cTokenAddress,totalBorrows,totalSupply,underlyingAddress,underlyingName,underlyingPrice,underlyingSymbol,accrualBlockNumber,blockTimestamp,borrowIndex,reserveFactor,underlyingPriceUSD,underlyingDecimals,date,newPrice
0.0265476633831072,79195.04398738265,0.75,0.0200079270930137,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.3144388638587726,0.0005214775152672,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1767.0416113567385,4046484.71495807,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7991603,1560986473,1.0037105276310236,100000000000000000,269.42741865876263,18,2019-06-19,
0.0265785372196128,80010.01748573045,0.75,0.0200079597265732,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.3291669760555488,0.0005245457998752,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1793.832233867896,4088548.84108829,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,7998098,1561074263,1.003793051384481,100000000000000000,272.6006198124522,18,2019-06-20,
0.0277165445671584,80945.4756392054,0.75,0.0200079937303863,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.3447493658646896,0.0006416305162272,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,2137.0329338556407,4152448.51349176,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,8004425,1561160654,1.0038745270641378,100000000000000000,296.6685384733969,18,2019-06-21,
0.0268950399244704,80855.78540730158,0.75,0.0200080289780422,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.360947698227512,0.0005563295487936,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1902.062211664257,4136213.85505237,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,8010910,1561247143,1.003958249342797,100000000000000000,308.0796440724,18,2019-06-22,
0.0268495426387296,81487.6916470247,0.75,0.0200080625639306,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.3764465686104982,0.0005517237517344,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1903.9827654726728,4167884.70645137,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,8017299,1561333337,1.0040401884111227,100000000000000000,308.224183081296,18,2019-06-23,
0.0241455498118272,82449.48542478886,0.75,0.0200080953354113,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.391642741945317,0.0003002911447104,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1155.2925725679352,4178527.98845113,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,8023696,1561419251,1.0041217877863324,100000000000000000,310.77835762667206,18,2019-06-24,
0.02341371435192,98833.54843560596,0.75,0.020008112093953,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.4000210340547295,0.0002397841568064,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1137.5762099753852,4996509.62345222,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,8030207,1561506902,1.0041957566496376,100000000000000000,314.3111745306115,18,2019-06-25,
0.0229007057684832,98559.47231656295,0.75,0.0200081250408876,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.4071695670132961,0.0001992854426976,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,962.277715304238,4974046.42658535,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,8036634,1561593365,1.004266542765483,100000000000000000,335.2554892557952,18,2019-06-26,
0.0225186115369536,100490.7660923206,0.75,0.020008136503303,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.4135360791239721,0.0001701475978176,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,850.8001266588464,5064997.06587719,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,8042930,1561678562,1.0043351038665276,100000000000000000,297.1852482734064,18,2019-06-27,
0.0225182724787008,100555.36034575854,0.75,0.0200081472717694,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.4196080005503423,0.0001701221419584,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,851.2314308547013,5068243.99037147,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,8049420,1561766219,1.004405092240921,100000000000000000,308.6289427012815,18,2019-06-28,
0.0225179588952288,100596.24786948712,0.75,0.0200081579212813,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.4256069916510506,0.0001700985992832,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,851.4706177416805,5070296.49002991,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,8055840,1561852353,1.0044743285590407,100000000000000000,322.96991127149306,18,2019-06-29,
0.0225601605722592,101332.88340855198,0.75,0.0200081683805107,0xbae04cbf96391086dc643e842b517734e214d698,Compound Ether,0.4315118214356528,0.0001732736332512,cETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,872.2047908720277,5108146.57013566,0x0000000000000000000000000000000000000000,Ether,1.0,ETH,8062182,1561937748,1.0045426899791712,100000000000000000,294.5150684744048,18,2019-06-30,
