borrowRate,cash,collateralFactor,exchangeRate,interestRateModelAddress,name,reserves,supplyRate,symbol,cTokenAddress,totalBorrows,totalSupply,underlyingAddress,underlyingName,underlyingPrice,underlyingSymbol,accrualBlockNumber,blockTimestamp,borrowIndex,reserveFactor,underlyingPriceUSD,underlyingDecimals,date,newPrice,yield,utilization_ratio
0.0327203038459296,96.88354173,0.0,0.020002725030422,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00138551,0.0012486537203904,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.28985447,5057.91138638,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,55.1655665,WBTC,8428643,1566860567,1.0039621067943785,100000000000000000,10269.59269138,8,2019-08-26,,0.022531066373964848,0.042401593491548706
0.0317227307130144,97.15852524,0.0,0.0200027927513155,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00142348,0.0011156467951008,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,3.95092971,5054.69574809,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,53.98476135,WBTC,8434449,1566938791,1.0040523576495848,100000000000000000,10143.01768085,8,2019-08-27,,-0.012401807562907763,0.03907631918610036
0.031820046917472,97.61348172,0.0,0.0200028645464377,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00146369,0.0011283595958304,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.0037342,5080.06000811,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,56.39443336,WBTC,8441230,1567030149,1.0041550231286445,100000000000000000,9700.53342812,8,2019-08-28,,-0.04460467896319287,0.0394007239245529
0.034414951956336,94.97795825,0.0,0.0200029378258555,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00150452,0.0014882920799616,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.79402796,4987.79142137,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,55.92372043,WBTC,8447762,1567116977,1.004255491053627,100000000000000000,9413.10963264,8,2019-08-29,,-0.030077517150392197,0.04805056444345608
0.0374978348078976,94.05035566,0.0,0.0200030382819733,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00156012,0.0019684235045952,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,5.82536274,4992.94941459,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,57.08251505,WBTC,8454486,1567207811,1.004367727437825,100000000000000000,9573.57220547,8,2019-08-30,,0.016903047588884945,0.058327027134170505
0.0344961510299424,95.04651934,0.0,0.0200031342134625,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.0016133,0.0015002084789568,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.82588485,4992.75712617,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,55.7623527,WBTC,8460892,1567293870,1.0044747464304975,100000000000000000,9599.26945936,8,2019-08-31,,0.0026805905693763066,0.04832128400099826
0.0341297737037856,96.42963596,0.0,0.0200032222164541,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00166208,0.0014467616992512,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.76624989,5058.89614558,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,57.01173527,WBTC,8467071,1567377561,1.0045765212928703,100000000000000000,9802.89995551,8,2019-09-01,,0.02099125813535707,0.047100019274153485
0.0344568788034336,98.04293446,0.0,0.0200033178378333,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00171567,0.001494441654624,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,4.9638556,5149.39947588,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,58.23264062,WBTC,8473753,1567466944,1.00468674554298,100000000000000000,10438.11008216,8,2019-09-02,,0.06278528372395442,0.04819039867109599
0.0345227668063488,99.75003365,0.0,0.0200034075051222,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00176727,0.0015041236334112,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,5.07447288,5240.24415506,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,58.7690817,WBTC,8480039,1567551995,1.0047903544266583,100000000000000000,10591.23604587,8,2019-09-03,,0.014563331560568216,0.0484100388505722
0.034541360659008,98.69353427,0.0,0.0200034670171229,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00180189,0.0015068613261312,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,5.02748237,5185.06190258,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,59.36215743,WBTC,8484247,1567608860,1.0048595428550784,100000000000000000,10439.57716006,8,2019-09-04,,-0.014422791290432002,0.04847204427952922
0.0355202263844352,97.68310195,0.0,0.0200036009045664,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00187856,0.0016538760254304,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,5.32925008,5149.59651322,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,60.69342269,WBTC,8493100,1567727741,1.005008042700682,100000000000000000,10572.59352587,8,2019-09-05,,0.012661056746260613,0.05173503140486051
0.0361666157145984,97.78083011,0.0,0.0200036991531403,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00193472,0.0017541081703872,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,5.56941217,5166.4598017,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,61.51879934,WBTC,8499262,1567811383,1.005113092931574,100000000000000000,10294.09449056,8,2019-09-06,,-0.026694756094256533,0.053889727867740995
0.0376732079293248,97.76644011,0.0,0.0200038062977142,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00199622,0.0019974576927456,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,6.12002358,5193.23502357,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,58.37115507,WBTC,8505499,1567894809,1.0052218891883464,100000000000000000,10405.53395855,8,2019-09-07,,0.0107673956489851,0.05891182511733387
0.0374987557831392,96.62138497,0.0,0.0200039183153057,0xbae04cbf96391086dc643e842b517734e214d698,Compound Wrapped BTC,0.00206059,0.0019685842435872,cWBTC,0xc11b1268c1a384e55c48c2391d8d480264a3a7f4,5.98494362,5129.20850719,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Wrapped BTC,57.67927584,WBTC,8511368,1567974003,1.0053277512742436,100000000000000000,10459.41568263,8,2019-09-08,,0.00516481896987564,0.05833035736875975
